Year,Race,Driver,Stint,Compound,StintLength
2022,Abu Dhabi Grand Prix,ALO,1,MEDIUM,19
2022,Abu Dhabi Grand Prix,ZHO,1,MEDIUM,15
2022,Abu Dhabi Grand Prix,LAT,1,MEDIUM,15
2022,Abu Dhabi Grand Prix,TSU,2,HARD,24
2022,Abu Dhabi Grand Prix,PER,2,HARD,18
2022,Abu Dhabi Grand Prix,SAI,2,HARD,22
2022,Abu Dhabi Grand Prix,VER,2,HARD,38
2022,Abu Dhabi Grand Prix,RUS,2,HARD,24
2022,Abu Dhabi Grand Prix,RIC,2,HARD,39
2022,Abu Dhabi Grand Prix,VET,2,HARD,33
2022,Abu Dhabi Grand Prix,STR,2,HARD,27
2022,Abu Dhabi Grand Prix,OCO,2,HARD,27
2022,Abu Dhabi Grand Prix,ZHO,2,HARD,29
2022,Abu Dhabi Grand Prix,ALB,2,HARD,23
2022,Abu Dhabi Grand Prix,NOR,2,HARD,27
2022,Abu Dhabi Grand Prix,ALO,2,HARD,8
2022,Abu Dhabi Grand Prix,MSC,2,HARD,20
2022,Abu Dhabi Grand Prix,MAG,2,MEDIUM,29
2022,Abu Dhabi Grand Prix,BOT,2,MEDIUM,27
2022,Abu Dhabi Grand Prix,LEC,2,HARD,37
2022,Abu Dhabi Grand Prix,GAS,2,HARD,43
2022,Abu Dhabi Grand Prix,LAT,2,HARD,23
2022,Abu Dhabi Grand Prix,HAM,2,HARD,37
2022,Abu Dhabi Grand Prix,PER,3,HARD,25
2022,Abu Dhabi Grand Prix,ALB,3,MEDIUM,22
2022,Abu Dhabi Grand Prix,TSU,3,SOFT,20
2022,Abu Dhabi Grand Prix,LAT,3,MEDIUM,17
2022,Abu Dhabi Grand Prix,OCO,3,HARD,17
2022,Abu Dhabi Grand Prix,SAI,3,HARD,19
2022,Abu Dhabi Grand Prix,RUS,3,MEDIUM,19
2022,Abu Dhabi Grand Prix,MSC,3,MEDIUM,23
2022,Abu Dhabi Grand Prix,NOR,3,MEDIUM,16
2022,Abu Dhabi Grand Prix,STR,3,MEDIUM,18
2022,Abu Dhabi Grand Prix,ZHO,3,SOFT,13
2023,Bahrain Grand Prix,ALB,1,SOFT,11
2023,Bahrain Grand Prix,OCO,1,SOFT,12
2023,Bahrain Grand Prix,PIA,1,SOFT,13
2023,Bahrain Grand Prix,VER,1,SOFT,14
2023,Bahrain Grand Prix,RUS,1,SOFT,13
2023,Bahrain Grand Prix,NOR,1,SOFT,10
2023,Bahrain Grand Prix,MAG,1,HARD,15
2023,Bahrain Grand Prix,LEC,1,SOFT,13
2023,Bahrain Grand Prix,SAI,1,SOFT,13
2023,Bahrain Grand Prix,HUL,1,SOFT,11
2023,Bahrain Grand Prix,HAM,1,SOFT,12
2023,Bahrain Grand Prix,ZHO,1,SOFT,12
2023,Bahrain Grand Prix,SAR,1,SOFT,12
2023,Bahrain Grand Prix,PER,1,SOFT,17
2023,Bahrain Grand Prix,DEV,1,SOFT,11
2023,Bahrain Grand Prix,STR,1,SOFT,15
2023,Bahrain Grand Prix,ALO,1,SOFT,14
2023,Bahrain Grand Prix,BOT,1,SOFT,11
2023,Bahrain Grand Prix,TSU,1,SOFT,10
2023,Bahrain Grand Prix,GAS,1,SOFT,9
2023,Bahrain Grand Prix,GAS,2,HARD,16
2023,Bahrain Grand Prix,PER,2,SOFT,17
2023,Bahrain Grand Prix,OCO,2,HARD,3
2023,Bahrain Grand Prix,ALB,2,SOFT,15
2023,Bahrain Grand Prix,ZHO,2,HARD,20
2023,Bahrain Grand Prix,RUS,2,HARD,18
2023,Bahrain Grand Prix,NOR,2,HARD,7
2023,Bahrain Grand Prix,ALO,2,HARD,20
2023,Bahrain Grand Prix,VER,2,SOFT,22
2023,Bahrain Grand Prix,MAG,2,HARD,14
2023,Bahrain Grand Prix,LEC,2,HARD,20
2023,Bahrain Grand Prix,BOT,2,HARD,18
2023,Bahrain Grand Prix,SAI,2,HARD,18
2023,Bahrain Grand Prix,TSU,2,HARD,16
2023,Bahrain Grand Prix,HAM,2,HARD,18
2023,Bahrain Grand Prix,DEV,2,HARD,16
2023,Bahrain Grand Prix,SAR,2,SOFT,18
2023,Bahrain Grand Prix,STR,2,HARD,15
2023,Bahrain Grand Prix,HUL,2,HARD,15
2023,Bahrain Grand Prix,RUS,3,HARD,26
2023,Bahrain Grand Prix,SAR,3,HARD,10
2023,Bahrain Grand Prix,SAI,3,HARD,26
2023,Bahrain Grand Prix,PER,3,HARD,23
2023,Bahrain Grand Prix,MAG,3,SOFT,11
2023,Bahrain Grand Prix,TSU,3,HARD,14
2023,Bahrain Grand Prix,ZHO,3,SOFT,22
2023,Bahrain Grand Prix,NOR,3,SOFT,10
2023,Bahrain Grand Prix,LEC,3,HARD,6
2023,Bahrain Grand Prix,VER,3,HARD,21
2023,Bahrain Grand Prix,HUL,3,HARD,14
2023,Bahrain Grand Prix,HAM,3,HARD,27
2023,Bahrain Grand Prix,GAS,3,HARD,15
2023,Bahrain Grand Prix,DEV,3,HARD,29
2023,Bahrain Grand Prix,BOT,3,HARD,28
2023,Bahrain Grand Prix,ALO,3,HARD,23
2023,Bahrain Grand Prix,ALB,3,HARD,14
2023,Bahrain Grand Prix,OCO,3,HARD,17
2023,Bahrain Grand Prix,STR,3,HARD,27
2023,Bahrain Grand Prix,TSU,4,SOFT,17
2023,Bahrain Grand Prix,NOR,4,MEDIUM,10
2023,Bahrain Grand Prix,OCO,4,HARD,9
2023,Bahrain Grand Prix,MAG,4,SOFT,16
2023,Bahrain Grand Prix,HUL,4,SOFT,16
2023,Bahrain Grand Prix,GAS,4,SOFT,17
2023,Bahrain Grand Prix,ALB,4,SOFT,17
2023,Bahrain Grand Prix,SAR,4,SOFT,16
2023,Bahrain Grand Prix,ZHO,4,SOFT,2
2023,Bahrain Grand Prix,NOR,5,HARD,10
2023,Bahrain Grand Prix,NOR,6,SOFT,7
2023,Bahrain Grand Prix,NOR,7,SOFT,1
2023,Saudi Arabian Grand Prix,ALB,1,MEDIUM,17
2023,Saudi Arabian Grand Prix,OCO,1,MEDIUM,16
2023,Saudi Arabian Grand Prix,RUS,1,MEDIUM,18
2023,Saudi Arabian Grand Prix,NOR,1,SOFT,2
2023,Saudi Arabian Grand Prix,SAI,1,MEDIUM,15
2023,Saudi Arabian Grand Prix,MAG,1,MEDIUM,8
2023,Saudi Arabian Grand Prix,LEC,1,SOFT,16
2023,Saudi Arabian Grand Prix,SAR,1,HARD,18
2023,Saudi Arabian Grand Prix,HUL,1,MEDIUM,11
2023,Saudi Arabian Grand Prix,PER,1,MEDIUM,18
2023,Saudi Arabian Grand Prix,HAM,1,HARD,18
2023,Saudi Arabian Grand Prix,PIA,1,MEDIUM,1
2023,Saudi Arabian Grand Prix,GAS,1,MEDIUM,14
2023,Saudi Arabian Grand Prix,DEV,1,MEDIUM,17
2023,Saudi Arabian Grand Prix,TSU,1,MEDIUM,17
2023,Saudi Arabian Grand Prix,VER,1,MEDIUM,18
2023,Saudi Arabian Grand Prix,BOT,1,MEDIUM,9
2023,Saudi Arabian Grand Prix,ALO,1,MEDIUM,18
2023,Saudi Arabian Grand Prix,ZHO,1,MEDIUM,11
2023,Saudi Arabian Grand Prix,STR,1,MEDIUM,13
2023,Saudi Arabian Grand Prix,STR,2,HARD,3
2023,Saudi Arabian Grand Prix,TSU,2,HARD,33
2023,Saudi Arabian Grand Prix,SAI,2,HARD,35
2023,Saudi Arabian Grand Prix,VER,2,HARD,32
2023,Saudi Arabian Grand Prix,RUS,2,HARD,32
2023,Saudi Arabian Grand Prix,PIA,2,HARD,49
2023,Saudi Arabian Grand Prix,SAR,2,MEDIUM,32
2023,Saudi Arabian Grand Prix,NOR,2,HARD,17
2023,Saudi Arabian Grand Prix,OCO,2,HARD,34
2023,Saudi Arabian Grand Prix,ZHO,2,HARD,7
2023,Saudi Arabian Grand Prix,MAG,2,HARD,42
2023,Saudi Arabian Grand Prix,LEC,2,HARD,34
2023,Saudi Arabian Grand Prix,HUL,2,HARD,39
2023,Saudi Arabian Grand Prix,HAM,2,MEDIUM,32
2023,Saudi Arabian Grand Prix,GAS,2,HARD,36
2023,Saudi Arabian Grand Prix,DEV,2,HARD,33
2023,Saudi Arabian Grand Prix,BOT,2,HARD,8
2023,Saudi Arabian Grand Prix,ALO,2,HARD,32
2023,Saudi Arabian Grand Prix,ALB,2,HARD,10
2023,Saudi Arabian Grand Prix,PER,2,HARD,32
2023,Saudi Arabian Grand Prix,NOR,3,MEDIUM,31
2023,Saudi Arabian Grand Prix,BOT,3,MEDIUM,18
2023,Saudi Arabian Grand Prix,ZHO,3,MEDIUM,32
2023,Saudi Arabian Grand Prix,BOT,4,SOFT,14
2023,Australian Grand Prix,ALB,1,MEDIUM,7
2023,Australian Grand Prix,RUS,1,MEDIUM,7
2023,Australian Grand Prix,PER,1,HARD,1
2023,Australian Grand Prix,OCO,1,SOFT,1
2023,Australian Grand Prix,SAI,1,MEDIUM,7
2023,Australian Grand Prix,NOR,1,MEDIUM,8
2023,Australian Grand Prix,MAG,1,MEDIUM,7
2023,Australian Grand Prix,LEC,1,MEDIUM,1
2023,Australian Grand Prix,SAR,1,HARD,1
2023,Australian Grand Prix,HUL,1,MEDIUM,8
2023,Australian Grand Prix,HAM,1,MEDIUM,8
2023,Australian Grand Prix,GAS,1,SOFT,8
2023,Australian Grand Prix,TSU,1,MEDIUM,8
2023,Australian Grand Prix,STR,1,MEDIUM,8
2023,Australian Grand Prix,PIA,1,MEDIUM,8
2023,Australian Grand Prix,DEV,1,HARD,8
2023,Australian Grand Prix,ALO,1,MEDIUM,8
2023,Australian Grand Prix,VER,1,MEDIUM,8
2023,Australian Grand Prix,BOT,1,SOFT,1
2023,Australian Grand Prix,ZHO,1,SOFT,1
2023,Australian Grand Prix,PER,2,MEDIUM,1
2023,Australian Grand Prix,ALO,2,HARD,47
2023,Australian Grand Prix,RUS,2,HARD,1
2023,Australian Grand Prix,OCO,2,HARD,7
2023,Australian Grand Prix,ZHO,2,HARD,7
2023,Australian Grand Prix,SAI,2,HARD,1
2023,Australian Grand Prix,NOR,2,HARD,47
2023,Australian Grand Prix,MAG,2,HARD,1
2023,Australian Grand Prix,DEV,2,MEDIUM,37
2023,Australian Grand Prix,TSU,2,HARD,46
2023,Australian Grand Prix,SAR,2,MEDIUM,1
2023,Australian Grand Prix,HUL,2,HARD,47
2023,Australian Grand Prix,VER,2,HARD,47
2023,Australian Grand Prix,PIA,2,HARD,46
2023,Australian Grand Prix,HAM,2,HARD,47
2023,Australian Grand Prix,STR,2,HARD,47
2023,Australian Grand Prix,GAS,2,HARD,47
2023,Australian Grand Prix,BOT,2,HARD,7
2023,Australian Grand Prix,SAI,3,HARD,47
2023,Australian Grand Prix,SAR,3,HARD,6
2023,Australian Grand Prix,ZHO,3,HARD,46
2023,Australian Grand Prix,RUS,3,HARD,10
2023,Australian Grand Prix,TSU,3,SOFT,1
2023,Australian Grand Prix,STR,3,SOFT,2
2023,Australian Grand Prix,PIA,3,SOFT,1
2023,Australian Grand Prix,VER,3,SOFT,2
2023,Australian Grand Prix,PER,3,HARD,6
2023,Australian Grand Prix,BOT,3,HARD,45
2023,Australian Grand Prix,DEV,3,SOFT,9
2023,Australian Grand Prix,OCO,3,HARD,47
2023,Australian Grand Prix,NOR,3,SOFT,2
2023,Australian Grand Prix,MAG,3,HARD,45
2023,Australian Grand Prix,GAS,3,SOFT,2
2023,Australian Grand Prix,HAM,3,SOFT,2
2023,Australian Grand Prix,ALO,3,SOFT,2
2023,Australian Grand Prix,HUL,3,SOFT,2
2023,Australian Grand Prix,SAR,4,MEDIUM,28
2023,Australian Grand Prix,TSU,4,SOFT,2
2023,Australian Grand Prix,ALO,4,SOFT,1
2023,Australian Grand Prix,DEV,4,SOFT,1
2023,Australian Grand Prix,STR,4,SOFT,1
2023,Australian Grand Prix,ZHO,4,SOFT,1
2023,Australian Grand Prix,VER,4,SOFT,1
2023,Australian Grand Prix,HAM,4,SOFT,1
2023,Australian Grand Prix,HUL,4,SOFT,1
2023,Australian Grand Prix,SAI,4,SOFT,2
2023,Australian Grand Prix,NOR,4,SOFT,1
2023,Australian Grand Prix,OCO,4,SOFT,2
2023,Australian Grand Prix,PIA,4,SOFT,2
2023,Australian Grand Prix,PER,4,HARD,47
2023,Australian Grand Prix,BOT,4,SOFT,1
2023,Australian Grand Prix,SAR,5,HARD,18
2023,Australian Grand Prix,SAI,5,SOFT,1
2023,Australian Grand Prix,DEV,5,SOFT,2
2023,Australian Grand Prix,ZHO,5,SOFT,2
2023,Australian Grand Prix,PIA,5,SOFT,1
2023,Australian Grand Prix,TSU,5,SOFT,1
2023,Australian Grand Prix,BOT,5,SOFT,1
2023,Australian Grand Prix,PER,5,SOFT,2
2023,Australian Grand Prix,ZHO,6,SOFT,1
2023,Australian Grand Prix,PER,6,SOFT,1
2023,Australian Grand Prix,SAR,6,SOFT,1
2023,Australian Grand Prix,BOT,6,SOFT,2
2023,Australian Grand Prix,BOT,7,SOFT,1
2023,Australian Grand Prix,SAR,7,SOFT,2
